OTUs,Domain,Phylum,Class,Order,Family,Genus,Species
1957,s_Corynebacterium_aquilae,s_Corynebacterium_aquilae,s_Corynebacterium_aquilae,s_Corynebacterium_aquilae,s_Corynebacterium_aquilae,s_Corynebacterium_aquilae,s_Corynebacterium_aquilae
1958,s_Mobiluncus_curtisii,s_Mobiluncus_curtisii,s_Mobiluncus_curtisii,s_Mobiluncus_curtisii,s_Mobiluncus_curtisii,s_Mobiluncus_curtisii,s_Mobiluncus_curtisii
1959,s_Nostocales_cyanobacterium_HT-58-2,s_Nostocales_cyanobacterium_HT-58-2,s_Nostocales_cyanobacterium_HT-58-2,s_Nostocales_cyanobacterium_HT-58-2,s_Nostocales_cyanobacterium_HT-58-2,s_Nostocales_cyanobacterium_HT-58-2,s_Nostocales_cyanobacterium_HT-58-2
1960,s_Rhodopirellula_baltica,s_Rhodopirellula_baltica,s_Rhodopirellula_baltica,s_Rhodopirellula_baltica,s_Rhodopirellula_baltica,s_Rhodopirellula_baltica,s_Rhodopirellula_baltica
1961,s_Acetobacter_ghanensis,s_Acetobacter_ghanensis,s_Acetobacter_ghanensis,s_Acetobacter_ghanensis,s_Acetobacter_ghanensis,s_Acetobacter_ghanensis,s_Acetobacter_ghanensis
1962,s_Tenericutes_bacterium_MO-XQ,s_Tenericutes_bacterium_MO-XQ,s_Tenericutes_bacterium_MO-XQ,s_Tenericutes_bacterium_MO-XQ,s_Tenericutes_bacterium_MO-XQ,s_Tenericutes_bacterium_MO-XQ,s_Tenericutes_bacterium_MO-XQ
1963,s_Comamonadaceae_bacterium_B1,s_Comamonadaceae_bacterium_B1,s_Comamonadaceae_bacterium_B1,s_Comamonadaceae_bacterium_B1,s_Comamonadaceae_bacterium_B1,s_Comamonadaceae_bacterium_B1,s_Comamonadaceae_bacterium_B1
1964,s_Salinispora_tropica,s_Salinispora_tropica,s_Salinispora_tropica,s_Salinispora_tropica,s_Salinispora_tropica,s_Salinispora_tropica,s_Salinispora_tropica
1965,s_Pseudomonas_cedrina,s_Pseudomonas_cedrina,s_Pseudomonas_cedrina,s_Pseudomonas_cedrina,s_Pseudomonas_cedrina,s_Pseudomonas_cedrina,s_Pseudomonas_cedrina
1966,s_Microbulbifer_agarilyticus,s_Microbulbifer_agarilyticus,s_Microbulbifer_agarilyticus,s_Microbulbifer_agarilyticus,s_Microbulbifer_agarilyticus,s_Microbulbifer_agarilyticus,s_Microbulbifer_agarilyticus
1967,s_Alcanivorax_xenomutans,s_Alcanivorax_xenomutans,s_Alcanivorax_xenomutans,s_Alcanivorax_xenomutans,s_Alcanivorax_xenomutans,s_Alcanivorax_xenomutans,s_Alcanivorax_xenomutans
1968,s_Acidovorax_sp._T1,s_Acidovorax_sp._T1,s_Acidovorax_sp._T1,s_Acidovorax_sp._T1,s_Acidovorax_sp._T1,s_Acidovorax_sp._T1,s_Acidovorax_sp._T1
1969,s_Luteimonas_sp._JM171,s_Luteimonas_sp._JM171,s_Luteimonas_sp._JM171,s_Luteimonas_sp._JM171,s_Luteimonas_sp._JM171,s_Luteimonas_sp._JM171,s_Luteimonas_sp._JM171
1970,s_Pediococcus_damnosus,s_Pediococcus_damnosus,s_Pediococcus_damnosus,s_Pediococcus_damnosus,s_Pediococcus_damnosus,s_Pediococcus_damnosus,s_Pediococcus_damnosus
1971,s_Pseudomonas_sp._VLB120,s_Pseudomonas_sp._VLB120,s_Pseudomonas_sp._VLB120,s_Pseudomonas_sp._VLB120,s_Pseudomonas_sp._VLB120,s_Pseudomonas_sp._VLB120,s_Pseudomonas_sp._VLB120
1972,s_Streptomyces_sp._769,s_Streptomyces_sp._769,s_Streptomyces_sp._769,s_Streptomyces_sp._769,s_Streptomyces_sp._769,s_Streptomyces_sp._769,s_Streptomyces_sp._769
1973,s_Glutamicibacter_halophytocola,s_Glutamicibacter_halophytocola,s_Glutamicibacter_halophytocola,s_Glutamicibacter_halophytocola,s_Glutamicibacter_halophytocola,s_Glutamicibacter_halophytocola,s_Glutamicibacter_halophytocola
1974,s_Dermabacter_vaginalis,s_Dermabacter_vaginalis,s_Dermabacter_vaginalis,s_Dermabacter_vaginalis,s_Dermabacter_vaginalis,s_Dermabacter_vaginalis,s_Dermabacter_vaginalis
1975,s_Gallionella_capsiferriformans,s_Gallionella_capsiferriformans,s_Gallionella_capsiferriformans,s_Gallionella_capsiferriformans,s_Gallionella_capsiferriformans,s_Gallionella_capsiferriformans,s_Gallionella_capsiferriformans
1976,s_Lutibacter_profundi,s_Lutibacter_profundi,s_Lutibacter_profundi,s_Lutibacter_profundi,s_Lutibacter_profundi,s_Lutibacter_profundi,s_Lutibacter_profundi
1977,s_Photobacterium_damselae,s_Photobacterium_damselae,s_Photobacterium_damselae,s_Photobacterium_damselae,s_Photobacterium_damselae,s_Photobacterium_damselae,s_Photobacterium_damselae
1978,s_Synechococcus_sp._RCC307,s_Synechococcus_sp._RCC307,s_Synechococcus_sp._RCC307,s_Synechococcus_sp._RCC307,s_Synechococcus_sp._RCC307,s_Synechococcus_sp._RCC307,s_Synechococcus_sp._RCC307
1979,s_Pseudomonas_viridiflava,s_Pseudomonas_viridiflava,s_Pseudomonas_viridiflava,s_Pseudomonas_viridiflava,s_Pseudomonas_viridiflava,s_Pseudomonas_viridiflava,s_Pseudomonas_viridiflava
1980,s_Microbacterium_paraoxydans,s_Microbacterium_paraoxydans,s_Microbacterium_paraoxydans,s_Microbacterium_paraoxydans,s_Microbacterium_paraoxydans,s_Microbacterium_paraoxydans,s_Microbacterium_paraoxydans
1981,s_Altererythrobacter_mangrovi,s_Altererythrobacter_mangrovi,s_Altererythrobacter_mangrovi,s_Altererythrobacter_mangrovi,s_Altererythrobacter_mangrovi,s_Altererythrobacter_mangrovi,s_Altererythrobacter_mangrovi
1982,s_Nonlabens_sp._MB-3u-79,s_Nonlabens_sp._MB-3u-79,s_Nonlabens_sp._MB-3u-79,s_Nonlabens_sp._MB-3u-79,s_Nonlabens_sp._MB-3u-79,s_Nonlabens_sp._MB-3u-79,s_Nonlabens_sp._MB-3u-79
1983,s_Jonesia_denitrificans,s_Jonesia_denitrificans,s_Jonesia_denitrificans,s_Jonesia_denitrificans,s_Jonesia_denitrificans,s_Jonesia_denitrificans,s_Jonesia_denitrificans
1984,s_Rhodococcus_rhodochrous,s_Rhodococcus_rhodochrous,s_Rhodococcus_rhodochrous,s_Rhodococcus_rhodochrous,s_Rhodococcus_rhodochrous,s_Rhodococcus_rhodochrous,s_Rhodococcus_rhodochrous
1985,s_Corynebacterium_terpenotabidum,s_Corynebacterium_terpenotabidum,s_Corynebacterium_terpenotabidum,s_Corynebacterium_terpenotabidum,s_Corynebacterium_terpenotabidum,s_Corynebacterium_terpenotabidum,s_Corynebacterium_terpenotabidum
1986,s_Microbacterium_testaceum,s_Microbacterium_testaceum,s_Microbacterium_testaceum,s_Microbacterium_testaceum,s_Microbacterium_testaceum,s_Microbacterium_testaceum,s_Microbacterium_testaceum
1987,s_Campylobacter_concisus,s_Campylobacter_concisus,s_Campylobacter_concisus,s_Campylobacter_concisus,s_Campylobacter_concisus,s_Campylobacter_concisus,s_Campylobacter_concisus
1988,s_Pseudomonas_sp._UW4,s_Pseudomonas_sp._UW4,s_Pseudomonas_sp._UW4,s_Pseudomonas_sp._UW4,s_Pseudomonas_sp._UW4,s_Pseudomonas_sp._UW4,s_Pseudomonas_sp._UW4
1989,s_Microbacterium_pygmaeum,s_Microbacterium_pygmaeum,s_Microbacterium_pygmaeum,s_Microbacterium_pygmaeum,s_Microbacterium_pygmaeum,s_Microbacterium_pygmaeum,s_Microbacterium_pygmaeum
1990,s_Leptotrichia_sp._oral_taxon_847,s_Leptotrichia_sp._oral_taxon_847,s_Leptotrichia_sp._oral_taxon_847,s_Leptotrichia_sp._oral_taxon_847,s_Leptotrichia_sp._oral_taxon_847,s_Leptotrichia_sp._oral_taxon_847,s_Leptotrichia_sp._oral_taxon_847
1991,s_Shewanella_loihica,s_Shewanella_loihica,s_Shewanella_loihica,s_Shewanella_loihica,s_Shewanella_loihica,s_Shewanella_loihica,s_Shewanella_loihica
1992,s_Geminocystis_sp._NIES-3709,s_Geminocystis_sp._NIES-3709,s_Geminocystis_sp._NIES-3709,s_Geminocystis_sp._NIES-3709,s_Geminocystis_sp._NIES-3709,s_Geminocystis_sp._NIES-3709,s_Geminocystis_sp._NIES-3709
1993,s_Dermatophilus_congolensis,s_Dermatophilus_congolensis,s_Dermatophilus_congolensis,s_Dermatophilus_congolensis,s_Dermatophilus_congolensis,s_Dermatophilus_congolensis,s_Dermatophilus_congolensis
1994,s_Lactobacillus_hokkaidonensis,s_Lactobacillus_hokkaidonensis,s_Lactobacillus_hokkaidonensis,s_Lactobacillus_hokkaidonensis,s_Lactobacillus_hokkaidonensis,s_Lactobacillus_hokkaidonensis,s_Lactobacillus_hokkaidonensis
1995,s_Methylobacillus_flagellatus,s_Methylobacillus_flagellatus,s_Methylobacillus_flagellatus,s_Methylobacillus_flagellatus,s_Methylobacillus_flagellatus,s_Methylobacillus_flagellatus,s_Methylobacillus_flagellatus
1996,s_Ketogulonicigenium_robustum,s_Ketogulonicigenium_robustum,s_Ketogulonicigenium_robustum,s_Ketogulonicigenium_robustum,s_Ketogulonicigenium_robustum,s_Ketogulonicigenium_robustum,s_Ketogulonicigenium_robustum
1997,s_Thermanaeromonas_toyohensis,s_Thermanaeromonas_toyohensis,s_Thermanaeromonas_toyohensis,s_Thermanaeromonas_toyohensis,s_Thermanaeromonas_toyohensis,s_Thermanaeromonas_toyohensis,s_Thermanaeromonas_toyohensis
1998,s_Methylobacterium_sp._AMS5,s_Methylobacterium_sp._AMS5,s_Methylobacterium_sp._AMS5,s_Methylobacterium_sp._AMS5,s_Methylobacterium_sp._AMS5,s_Methylobacterium_sp._AMS5,s_Methylobacterium_sp._AMS5
1999,s_Calothrix_parietina,s_Calothrix_parietina,s_Calothrix_parietina,s_Calothrix_parietina,s_Calothrix_parietina,s_Calothrix_parietina,s_Calothrix_parietina
2000,s_Ezakiella_massiliensis,s_Ezakiella_massiliensis,s_Ezakiella_massiliensis,s_Ezakiella_massiliensis,s_Ezakiella_massiliensis,s_Ezakiella_massiliensis,s_Ezakiella_massiliensis
2001,s_Anoxybacillus_sp._B7M1,s_Anoxybacillus_sp._B7M1,s_Anoxybacillus_sp._B7M1,s_Anoxybacillus_sp._B7M1,s_Anoxybacillus_sp._B7M1,s_Anoxybacillus_sp._B7M1,s_Anoxybacillus_sp._B7M1
2002,s_Rummeliibacillus_stabekisii,s_Rummeliibacillus_stabekisii,s_Rummeliibacillus_stabekisii,s_Rummeliibacillus_stabekisii,s_Rummeliibacillus_stabekisii,s_Rummeliibacillus_stabekisii,s_Rummeliibacillus_stabekisii
2003,s_Clostridium_sp._enrichment_culture_clone_7-14,s_Clostridium_sp._enrichment_culture_clone_7-14,s_Clostridium_sp._enrichment_culture_clone_7-14,s_Clostridium_sp._enrichment_culture_clone_7-14,s_Clostridium_sp._enrichment_culture_clone_7-14,s_Clostridium_sp._enrichment_culture_clone_7-14,s_Clostridium_sp._enrichment_culture_clone_7-14
2004,s_Lactobacillus_murinus,s_Lactobacillus_murinus,s_Lactobacillus_murinus,s_Lactobacillus_murinus,s_Lactobacillus_murinus,s_Lactobacillus_murinus,s_Lactobacillus_murinus
2005,s_Candidatus_Methylomirabilis_oxyfera,s_Candidatus_Methylomirabilis_oxyfera,s_Candidatus_Methylomirabilis_oxyfera,s_Candidatus_Methylomirabilis_oxyfera,s_Candidatus_Methylomirabilis_oxyfera,s_Candidatus_Methylomirabilis_oxyfera,s_Candidatus_Methylomirabilis_oxyfera
2006,s_Fischerella_sp._NIES-4106,s_Fischerella_sp._NIES-4106,s_Fischerella_sp._NIES-4106,s_Fischerella_sp._NIES-4106,s_Fischerella_sp._NIES-4106,s_Fischerella_sp._NIES-4106,s_Fischerella_sp._NIES-4106
2007,s_Candidatus_Izimaplasma_sp._HR1,s_Candidatus_Izimaplasma_sp._HR1,s_Candidatus_Izimaplasma_sp._HR1,s_Candidatus_Izimaplasma_sp._HR1,s_Candidatus_Izimaplasma_sp._HR1,s_Candidatus_Izimaplasma_sp._HR1,s_Candidatus_Izimaplasma_sp._HR1
2008,s_Macrococcus_sp._IME1552,s_Macrococcus_sp._IME1552,s_Macrococcus_sp._IME1552,s_Macrococcus_sp._IME1552,s_Macrococcus_sp._IME1552,s_Macrococcus_sp._IME1552,s_Macrococcus_sp._IME1552
2009,s_Herpetosiphon_aurantiacus,s_Herpetosiphon_aurantiacus,s_Herpetosiphon_aurantiacus,s_Herpetosiphon_aurantiacus,s_Herpetosiphon_aurantiacus,s_Herpetosiphon_aurantiacus,s_Herpetosiphon_aurantiacus
2010,s_Rhodoferax_saidenbachensis,s_Rhodoferax_saidenbachensis,s_Rhodoferax_saidenbachensis,s_Rhodoferax_saidenbachensis,s_Rhodoferax_saidenbachensis,s_Rhodoferax_saidenbachensis,s_Rhodoferax_saidenbachensis
2011,s_Jeotgalibaca_dankookensis,s_Jeotgalibaca_dankookensis,s_Jeotgalibaca_dankookensis,s_Jeotgalibaca_dankookensis,s_Jeotgalibaca_dankookensis,s_Jeotgalibaca_dankookensis,s_Jeotgalibaca_dankookensis
2012,s_Campylobacter_gracilis,s_Campylobacter_gracilis,s_Campylobacter_gracilis,s_Campylobacter_gracilis,s_Campylobacter_gracilis,s_Campylobacter_gracilis,s_Campylobacter_gracilis
2013,s_Sphingobium_hydrophobicum,s_Sphingobium_hydrophobicum,s_Sphingobium_hydrophobicum,s_Sphingobium_hydrophobicum,s_Sphingobium_hydrophobicum,s_Sphingobium_hydrophobicum,s_Sphingobium_hydrophobicum
2014,s_Rhodococcus_erythropolis,s_Rhodococcus_erythropolis,s_Rhodococcus_erythropolis,s_Rhodococcus_erythropolis,s_Rhodococcus_erythropolis,s_Rhodococcus_erythropolis,s_Rhodococcus_erythropolis
2015,s_Dickeya_chrysanthemi,s_Dickeya_chrysanthemi,s_Dickeya_chrysanthemi,s_Dickeya_chrysanthemi,s_Dickeya_chrysanthemi,s_Dickeya_chrysanthemi,s_Dickeya_chrysanthemi
2016,s_Erythrobacter_sp._HL-111,s_Erythrobacter_sp._HL-111,s_Erythrobacter_sp._HL-111,s_Erythrobacter_sp._HL-111,s_Erythrobacter_sp._HL-111,s_Erythrobacter_sp._HL-111,s_Erythrobacter_sp._HL-111
2017,s_Acholeplasma_brassicae,s_Acholeplasma_brassicae,s_Acholeplasma_brassicae,s_Acholeplasma_brassicae,s_Acholeplasma_brassicae,s_Acholeplasma_brassicae,s_Acholeplasma_brassicae
2018,s_Arthrobacter_sp._PAMC_25486,s_Arthrobacter_sp._PAMC_25486,s_Arthrobacter_sp._PAMC_25486,s_Arthrobacter_sp._PAMC_25486,s_Arthrobacter_sp._PAMC_25486,s_Arthrobacter_sp._PAMC_25486,s_Arthrobacter_sp._PAMC_25486
2019,s_Rubrobacter_radiotolerans,s_Rubrobacter_radiotolerans,s_Rubrobacter_radiotolerans,s_Rubrobacter_radiotolerans,s_Rubrobacter_radiotolerans,s_Rubrobacter_radiotolerans,s_Rubrobacter_radiotolerans
2020,s_Marinobacter_similis,s_Marinobacter_similis,s_Marinobacter_similis,s_Marinobacter_similis,s_Marinobacter_similis,s_Marinobacter_similis,s_Marinobacter_similis
2021,s_Psychroflexus_torquis,s_Psychroflexus_torquis,s_Psychroflexus_torquis,s_Psychroflexus_torquis,s_Psychroflexus_torquis,s_Psychroflexus_torquis,s_Psychroflexus_torquis
2022,s_[Bacteroides]_pectinophilus,s_[Bacteroides]_pectinophilus,s_[Bacteroides]_pectinophilus,s_[Bacteroides]_pectinophilus,s_[Bacteroides]_pectinophilus,s_[Bacteroides]_pectinophilus,s_[Bacteroides]_pectinophilus
2023,s_Neoasaia_chiangmaiensis,s_Neoasaia_chiangmaiensis,s_Neoasaia_chiangmaiensis,s_Neoasaia_chiangmaiensis,s_Neoasaia_chiangmaiensis,s_Neoasaia_chiangmaiensis,s_Neoasaia_chiangmaiensis
2024,s_Dokdonia_sp._4H-3-7-5,s_Dokdonia_sp._4H-3-7-5,s_Dokdonia_sp._4H-3-7-5,s_Dokdonia_sp._4H-3-7-5,s_Dokdonia_sp._4H-3-7-5,s_Dokdonia_sp._4H-3-7-5,s_Dokdonia_sp._4H-3-7-5
2025,s_Bacillus_flexus,s_Bacillus_flexus,s_Bacillus_flexus,s_Bacillus_flexus,s_Bacillus_flexus,s_Bacillus_flexus,s_Bacillus_flexus
2026,s_Bacillus_sp._FJAT-45348,s_Bacillus_sp._FJAT-45348,s_Bacillus_sp._FJAT-45348,s_Bacillus_sp._FJAT-45348,s_Bacillus_sp._FJAT-45348,s_Bacillus_sp._FJAT-45348,s_Bacillus_sp._FJAT-45348
2027,s_Streptomyces_globisporus,s_Streptomyces_globisporus,s_Streptomyces_globisporus,s_Streptomyces_globisporus,s_Streptomyces_globisporus,s_Streptomyces_globisporus,s_Streptomyces_globisporus
2028,s_Pseudomonas_syringae_group_genomosp._2,s_Pseudomonas_syringae_group_genomosp._2,s_Pseudomonas_syringae_group_genomosp._2,s_Pseudomonas_syringae_group_genomosp._2,s_Pseudomonas_syringae_group_genomosp._2,s_Pseudomonas_syringae_group_genomosp._2,s_Pseudomonas_syringae_group_genomosp._2
2029,s_Cylindrospermum_stagnale,s_Cylindrospermum_stagnale,s_Cylindrospermum_stagnale,s_Cylindrospermum_stagnale,s_Cylindrospermum_stagnale,s_Cylindrospermum_stagnale,s_Cylindrospermum_stagnale
2030,s_Sulfurihydrogenibium_sp._YO3AOP1,s_Sulfurihydrogenibium_sp._YO3AOP1,s_Sulfurihydrogenibium_sp._YO3AOP1,s_Sulfurihydrogenibium_sp._YO3AOP1,s_Sulfurihydrogenibium_sp._YO3AOP1,s_Sulfurihydrogenibium_sp._YO3AOP1,s_Sulfurihydrogenibium_sp._YO3AOP1
2031,s_Serratia_sp._ATCC_39006,s_Serratia_sp._ATCC_39006,s_Serratia_sp._ATCC_39006,s_Serratia_sp._ATCC_39006,s_Serratia_sp._ATCC_39006,s_Serratia_sp._ATCC_39006,s_Serratia_sp._ATCC_39006
2032,s_Streptomyces_sp._S063,s_Streptomyces_sp._S063,s_Streptomyces_sp._S063,s_Streptomyces_sp._S063,s_Streptomyces_sp._S063,s_Streptomyces_sp._S063,s_Streptomyces_sp._S063
2033,s_Prevotella_sp._Sc00066,s_Prevotella_sp._Sc00066,s_Prevotella_sp._Sc00066,s_Prevotella_sp._Sc00066,s_Prevotella_sp._Sc00066,s_Prevotella_sp._Sc00066,s_Prevotella_sp._Sc00066
2034,s_Brevundimonas_vesicularis,s_Brevundimonas_vesicularis,s_Brevundimonas_vesicularis,s_Brevundimonas_vesicularis,s_Brevundimonas_vesicularis,s_Brevundimonas_vesicularis,s_Brevundimonas_vesicularis
2035,s_Streptococcus_mitis,s_Streptococcus_mitis,s_Streptococcus_mitis,s_Streptococcus_mitis,s_Streptococcus_mitis,s_Streptococcus_mitis,s_Streptococcus_mitis
2036,s_Sphingopyxis_terrae,s_Sphingopyxis_terrae,s_Sphingopyxis_terrae,s_Sphingopyxis_terrae,s_Sphingopyxis_terrae,s_Sphingopyxis_terrae,s_Sphingopyxis_terrae
2037,s_Delftia_tsuruhatensis,s_Delftia_tsuruhatensis,s_Delftia_tsuruhatensis,s_Delftia_tsuruhatensis,s_Delftia_tsuruhatensis,s_Delftia_tsuruhatensis,s_Delftia_tsuruhatensis
2038,s_Vibrio_nigripulchritudo,s_Vibrio_nigripulchritudo,s_Vibrio_nigripulchritudo,s_Vibrio_nigripulchritudo,s_Vibrio_nigripulchritudo,s_Vibrio_nigripulchritudo,s_Vibrio_nigripulchritudo
2039,s_Virgibacillus_sp._SK37,s_Virgibacillus_sp._SK37,s_Virgibacillus_sp._SK37,s_Virgibacillus_sp._SK37,s_Virgibacillus_sp._SK37,s_Virgibacillus_sp._SK37,s_Virgibacillus_sp._SK37
2040,s_Brevundimonas_sp._GW460-12-10-14-LB2,s_Brevundimonas_sp._GW460-12-10-14-LB2,s_Brevundimonas_sp._GW460-12-10-14-LB2,s_Brevundimonas_sp._GW460-12-10-14-LB2,s_Brevundimonas_sp._GW460-12-10-14-LB2,s_Brevundimonas_sp._GW460-12-10-14-LB2,s_Brevundimonas_sp._GW460-12-10-14-LB2
2041,s_Veillonella_parvula,s_Veillonella_parvula,s_Veillonella_parvula,s_Veillonella_parvula,s_Veillonella_parvula,s_Veillonella_parvula,s_Veillonella_parvula
2042,s_Erwinia_amylovora,s_Erwinia_amylovora,s_Erwinia_amylovora,s_Erwinia_amylovora,s_Erwinia_amylovora,s_Erwinia_amylovora,s_Erwinia_amylovora
2043,s_Parvularcula_bermudensis,s_Parvularcula_bermudensis,s_Parvularcula_bermudensis,s_Parvularcula_bermudensis,s_Parvularcula_bermudensis,s_Parvularcula_bermudensis,s_Parvularcula_bermudensis
2044,s_Actinomyces_radingae,s_Actinomyces_radingae,s_Actinomyces_radingae,s_Actinomyces_radingae,s_Actinomyces_radingae,s_Actinomyces_radingae,s_Actinomyces_radingae
2045,s_Thermosipho_africanus,s_Thermosipho_africanus,s_Thermosipho_africanus,s_Thermosipho_africanus,s_Thermosipho_africanus,s_Thermosipho_africanus,s_Thermosipho_africanus
2046,s_Formosa_agariphila,s_Formosa_agariphila,s_Formosa_agariphila,s_Formosa_agariphila,s_Formosa_agariphila,s_Formosa_agariphila,s_Formosa_agariphila
2047,s_Pseudomonas_reinekei,s_Pseudomonas_reinekei,s_Pseudomonas_reinekei,s_Pseudomonas_reinekei,s_Pseudomonas_reinekei,s_Pseudomonas_reinekei,s_Pseudomonas_reinekei
2048,s_Caulobacteraceae_bacterium_OTSz_A_272,s_Caulobacteraceae_bacterium_OTSz_A_272,s_Caulobacteraceae_bacterium_OTSz_A_272,s_Caulobacteraceae_bacterium_OTSz_A_272,s_Caulobacteraceae_bacterium_OTSz_A_272,s_Caulobacteraceae_bacterium_OTSz_A_272,s_Caulobacteraceae_bacterium_OTSz_A_272
2049,s_Marinobacter_sp._es.042,s_Marinobacter_sp._es.042,s_Marinobacter_sp._es.042,s_Marinobacter_sp._es.042,s_Marinobacter_sp._es.042,s_Marinobacter_sp._es.042,s_Marinobacter_sp._es.042
2050,s_Bacteroides_acidifaciens,s_Bacteroides_acidifaciens,s_Bacteroides_acidifaciens,s_Bacteroides_acidifaciens,s_Bacteroides_acidifaciens,s_Bacteroides_acidifaciens,s_Bacteroides_acidifaciens
2051,s_Kurthia_sp._11kri321,s_Kurthia_sp._11kri321,s_Kurthia_sp._11kri321,s_Kurthia_sp._11kri321,s_Kurthia_sp._11kri321,s_Kurthia_sp._11kri321,s_Kurthia_sp._11kri321
2052,s_Cronobacter_dublinensis,s_Cronobacter_dublinensis,s_Cronobacter_dublinensis,s_Cronobacter_dublinensis,s_Cronobacter_dublinensis,s_Cronobacter_dublinensis,s_Cronobacter_dublinensis
2053,s_Curtobacterium_sp._9128,s_Curtobacterium_sp._9128,s_Curtobacterium_sp._9128,s_Curtobacterium_sp._9128,s_Curtobacterium_sp._9128,s_Curtobacterium_sp._9128,s_Curtobacterium_sp._9128
2054,s_Brochothrix_thermosphacta,s_Brochothrix_thermosphacta,s_Brochothrix_thermosphacta,s_Brochothrix_thermosphacta,s_Brochothrix_thermosphacta,s_Brochothrix_thermosphacta,s_Brochothrix_thermosphacta
2055,s_Arthrobacter_sp._Hiyo4,s_Arthrobacter_sp._Hiyo4,s_Arthrobacter_sp._Hiyo4,s_Arthrobacter_sp._Hiyo4,s_Arthrobacter_sp._Hiyo4,s_Arthrobacter_sp._Hiyo4,s_Arthrobacter_sp._Hiyo4
2056,s_Serratia_proteamaculans,s_Serratia_proteamaculans,s_Serratia_proteamaculans,s_Serratia_proteamaculans,s_Serratia_proteamaculans,s_Serratia_proteamaculans,s_Serratia_proteamaculans
2057,s_Sinomonas_sp._R1AF57,s_Sinomonas_sp._R1AF57,s_Sinomonas_sp._R1AF57,s_Sinomonas_sp._R1AF57,s_Sinomonas_sp._R1AF57,s_Sinomonas_sp._R1AF57,s_Sinomonas_sp._R1AF57
2058,s_Arthrobacter_sp._ATCC_21022,s_Arthrobacter_sp._ATCC_21022,s_Arthrobacter_sp._ATCC_21022,s_Arthrobacter_sp._ATCC_21022,s_Arthrobacter_sp._ATCC_21022,s_Arthrobacter_sp._ATCC_21022,s_Arthrobacter_sp._ATCC_21022
2059,s_Anoxybacillus_amylolyticus,s_Anoxybacillus_amylolyticus,s_Anoxybacillus_amylolyticus,s_Anoxybacillus_amylolyticus,s_Anoxybacillus_amylolyticus,s_Anoxybacillus_amylolyticus,s_Anoxybacillus_amylolyticus
2060,s_Kyrpidia_tusciae,s_Kyrpidia_tusciae,s_Kyrpidia_tusciae,s_Kyrpidia_tusciae,s_Kyrpidia_tusciae,s_Kyrpidia_tusciae,s_Kyrpidia_tusciae
2061,s_Microbacterium_aurum,s_Microbacterium_aurum,s_Microbacterium_aurum,s_Microbacterium_aurum,s_Microbacterium_aurum,s_Microbacterium_aurum,s_Microbacterium_aurum
2062,s_Caldicellulosiruptor_owensensis,s_Caldicellulosiruptor_owensensis,s_Caldicellulosiruptor_owensensis,s_Caldicellulosiruptor_owensensis,s_Caldicellulosiruptor_owensensis,s_Caldicellulosiruptor_owensensis,s_Caldicellulosiruptor_owensensis
2063,s_Cupriavidus_sp._USMAHM13,s_Cupriavidus_sp._USMAHM13,s_Cupriavidus_sp._USMAHM13,s_Cupriavidus_sp._USMAHM13,s_Cupriavidus_sp._USMAHM13,s_Cupriavidus_sp._USMAHM13,s_Cupriavidus_sp._USMAHM13
2064,s_Veillonella_rodentium,s_Veillonella_rodentium,s_Veillonella_rodentium,s_Veillonella_rodentium,s_Veillonella_rodentium,s_Veillonella_rodentium,s_Veillonella_rodentium
2065,s_Xanthomonas_gardneri,s_Xanthomonas_gardneri,s_Xanthomonas_gardneri,s_Xanthomonas_gardneri,s_Xanthomonas_gardneri,s_Xanthomonas_gardneri,s_Xanthomonas_gardneri
2066,s_Pseudanabaena_sp._ABRG5-3,s_Pseudanabaena_sp._ABRG5-3,s_Pseudanabaena_sp._ABRG5-3,s_Pseudanabaena_sp._ABRG5-3,s_Pseudanabaena_sp._ABRG5-3,s_Pseudanabaena_sp._ABRG5-3,s_Pseudanabaena_sp._ABRG5-3
2067,s_Sphingopyxis_alaskensis,s_Sphingopyxis_alaskensis,s_Sphingopyxis_alaskensis,s_Sphingopyxis_alaskensis,s_Sphingopyxis_alaskensis,s_Sphingopyxis_alaskensis,s_Sphingopyxis_alaskensis
2068,s_Lactobacillus_coryniformis,s_Lactobacillus_coryniformis,s_Lactobacillus_coryniformis,s_Lactobacillus_coryniformis,s_Lactobacillus_coryniformis,s_Lactobacillus_coryniformis,s_Lactobacillus_coryniformis
2069,s_Scardovia_inopinata,s_Scardovia_inopinata,s_Scardovia_inopinata,s_Scardovia_inopinata,s_Scardovia_inopinata,s_Scardovia_inopinata,s_Scardovia_inopinata
2070,s_Pseudomonas_prosekii,s_Pseudomonas_prosekii,s_Pseudomonas_prosekii,s_Pseudomonas_prosekii,s_Pseudomonas_prosekii,s_Pseudomonas_prosekii,s_Pseudomonas_prosekii
2071,s_Pantoea_rwandensis,s_Pantoea_rwandensis,s_Pantoea_rwandensis,s_Pantoea_rwandensis,s_Pantoea_rwandensis,s_Pantoea_rwandensis,s_Pantoea_rwandensis
2072,s_Rhizobium_sp._CIAT894,s_Rhizobium_sp._CIAT894,s_Rhizobium_sp._CIAT894,s_Rhizobium_sp._CIAT894,s_Rhizobium_sp._CIAT894,s_Rhizobium_sp._CIAT894,s_Rhizobium_sp._CIAT894
