OTUs,Domain,Phylum,Class,Order,Family,Genus,Species
4274,.gamma.-Muricholic acid,.gamma.-Muricholic acid,.gamma.-Muricholic acid,.gamma.-Muricholic acid,.gamma.-Muricholic acid,.gamma.-Muricholic acid,132
4313,.gamma.-Muricholic acid,.gamma.-Muricholic acid,.gamma.-Muricholic acid,.gamma.-Muricholic acid,.gamma.-Muricholic acid,.gamma.-Muricholic acid,133
4445,.gamma.-Muricholic acid,.gamma.-Muricholic acid,.gamma.-Muricholic acid,.gamma.-Muricholic acid,.gamma.-Muricholic acid,.gamma.-Muricholic acid,134
4912,.gamma.-Muricholic acid,.gamma.-Muricholic acid,.gamma.-Muricholic acid,.gamma.-Muricholic acid,.gamma.-Muricholic acid,.gamma.-Muricholic acid,135
7741,.gamma.-Muricholic acid,.gamma.-Muricholic acid,.gamma.-Muricholic acid,.gamma.-Muricholic acid,.gamma.-Muricholic acid,.gamma.-Muricholic acid,136
7771,.gamma.-Muricholic acid,.gamma.-Muricholic acid,.gamma.-Muricholic acid,.gamma.-Muricholic acid,.gamma.-Muricholic acid,.gamma.-Muricholic acid,137
7775,.gamma.-Muricholic acid,.gamma.-Muricholic acid,.gamma.-Muricholic acid,.gamma.-Muricholic acid,.gamma.-Muricholic acid,.gamma.-Muricholic acid,138
7805,.gamma.-Muricholic acid,.gamma.-Muricholic acid,.gamma.-Muricholic acid,.gamma.-Muricholic acid,.gamma.-Muricholic acid,.gamma.-Muricholic acid,139
7824,.gamma.-Muricholic acid,.gamma.-Muricholic acid,.gamma.-Muricholic acid,.gamma.-Muricholic acid,.gamma.-Muricholic acid,.gamma.-Muricholic acid,140
7948,.gamma.-Muricholic acid,.gamma.-Muricholic acid,.gamma.-Muricholic acid,.gamma.-Muricholic acid,.gamma.-Muricholic acid,.gamma.-Muricholic acid,141
7961,.gamma.-Muricholic acid,.gamma.-Muricholic acid,.gamma.-Muricholic acid,.gamma.-Muricholic acid,.gamma.-Muricholic acid,.gamma.-Muricholic acid,142
7976,.gamma.-Muricholic acid,.gamma.-Muricholic acid,.gamma.-Muricholic acid,.gamma.-Muricholic acid,.gamma.-Muricholic acid,.gamma.-Muricholic acid,143
7992,.gamma.-Muricholic acid,.gamma.-Muricholic acid,.gamma.-Muricholic acid,.gamma.-Muricholic acid,.gamma.-Muricholic acid,.gamma.-Muricholic acid,144
8007,.gamma.-Muricholic acid,.gamma.-Muricholic acid,.gamma.-Muricholic acid,.gamma.-Muricholic acid,.gamma.-Muricholic acid,.gamma.-Muricholic acid,145
8025,.gamma.-Muricholic acid,.gamma.-Muricholic acid,.gamma.-Muricholic acid,.gamma.-Muricholic acid,.gamma.-Muricholic acid,.gamma.-Muricholic acid,146
8030,.gamma.-Muricholic acid,.gamma.-Muricholic acid,.gamma.-Muricholic acid,.gamma.-Muricholic acid,.gamma.-Muricholic acid,.gamma.-Muricholic acid,147
8093,.gamma.-Muricholic acid,.gamma.-Muricholic acid,.gamma.-Muricholic acid,.gamma.-Muricholic acid,.gamma.-Muricholic acid,.gamma.-Muricholic acid,148
8106,.gamma.-Muricholic acid,.gamma.-Muricholic acid,.gamma.-Muricholic acid,.gamma.-Muricholic acid,.gamma.-Muricholic acid,.gamma.-Muricholic acid,149
8126,.gamma.-Muricholic acid,.gamma.-Muricholic acid,.gamma.-Muricholic acid,.gamma.-Muricholic acid,.gamma.-Muricholic acid,.gamma.-Muricholic acid,150
8127,.gamma.-Muricholic acid,.gamma.-Muricholic acid,.gamma.-Muricholic acid,.gamma.-Muricholic acid,.gamma.-Muricholic acid,.gamma.-Muricholic acid,151
8143,.gamma.-Muricholic acid,.gamma.-Muricholic acid,.gamma.-Muricholic acid,.gamma.-Muricholic acid,.gamma.-Muricholic acid,.gamma.-Muricholic acid,152
8345,.gamma.-Muricholic acid,.gamma.-Muricholic acid,.gamma.-Muricholic acid,.gamma.-Muricholic acid,.gamma.-Muricholic acid,.gamma.-Muricholic acid,153
8399,.gamma.-Muricholic acid,.gamma.-Muricholic acid,.gamma.-Muricholic acid,.gamma.-Muricholic acid,.gamma.-Muricholic acid,.gamma.-Muricholic acid,154
8461,.gamma.-Muricholic acid,.gamma.-Muricholic acid,.gamma.-Muricholic acid,.gamma.-Muricholic acid,.gamma.-Muricholic acid,.gamma.-Muricholic acid,155
8514,.gamma.-Muricholic acid,.gamma.-Muricholic acid,.gamma.-Muricholic acid,.gamma.-Muricholic acid,.gamma.-Muricholic acid,.gamma.-Muricholic acid,156
8626,.gamma.-Muricholic acid,.gamma.-Muricholic acid,.gamma.-Muricholic acid,.gamma.-Muricholic acid,.gamma.-Muricholic acid,.gamma.-Muricholic acid,157
8653,.gamma.-Muricholic acid,.gamma.-Muricholic acid,.gamma.-Muricholic acid,.gamma.-Muricholic acid,.gamma.-Muricholic acid,.gamma.-Muricholic acid,158
8849,.gamma.-Muricholic acid,.gamma.-Muricholic acid,.gamma.-Muricholic acid,.gamma.-Muricholic acid,.gamma.-Muricholic acid,.gamma.-Muricholic acid,159
268,(+)-Fluprostenol lactone diol,(+)-Fluprostenol lactone diol,(+)-Fluprostenol lactone diol,(+)-Fluprostenol lactone diol,(+)-Fluprostenol lactone diol,(+)-Fluprostenol lactone diol,160
9111,(25S)-7-Dafachronic acid,(25S)-7-Dafachronic acid,(25S)-7-Dafachronic acid,(25S)-7-Dafachronic acid,(25S)-7-Dafachronic acid,(25S)-7-Dafachronic acid,161
19079,1-(1Z-Hexadecenyl)-sn-glycero-3-phosphocholine,1-(1Z-Hexadecenyl)-sn-glycero-3-phosphocholine,1-(1Z-Hexadecenyl)-sn-glycero-3-phosphocholine,1-(1Z-Hexadecenyl)-sn-glycero-3-phosphocholine,1-(1Z-Hexadecenyl)-sn-glycero-3-phosphocholine,1-(1Z-Hexadecenyl)-sn-glycero-3-phosphocholine,162
16752,1-Hexadecyl-sn-glycero-3-phosphocholine,1-Hexadecyl-sn-glycero-3-phosphocholine,1-Hexadecyl-sn-glycero-3-phosphocholine,1-Hexadecyl-sn-glycero-3-phosphocholine,1-Hexadecyl-sn-glycero-3-phosphocholine,1-Hexadecyl-sn-glycero-3-phosphocholine,163
2631,1-Linoleoylglycerol,1-Linoleoylglycerol,1-Linoleoylglycerol,1-Linoleoylglycerol,1-Linoleoylglycerol,1-Linoleoylglycerol,164
11699,1-Myristoyl-2-hydroxy-sn-glycero-3-phosphoethanolamine,1-Myristoyl-2-hydroxy-sn-glycero-3-phosphoethanolamine,1-Myristoyl-2-hydroxy-sn-glycero-3-phosphoethanolamine,1-Myristoyl-2-hydroxy-sn-glycero-3-phosphoethanolamine,1-Myristoyl-2-hydroxy-sn-glycero-3-phosphoethanolamine,1-Myristoyl-2-hydroxy-sn-glycero-3-phosphoethanolamine,165
21356,1-O-Hexadecyl-2-O-(2E-butenoyl)-sn-glyceryl-3-phosphocholine,1-O-Hexadecyl-2-O-(2E-butenoyl)-sn-glyceryl-3-phosphocholine,1-O-Hexadecyl-2-O-(2E-butenoyl)-sn-glyceryl-3-phosphocholine,1-O-Hexadecyl-2-O-(2E-butenoyl)-sn-glyceryl-3-phosphocholine,1-O-Hexadecyl-2-O-(2E-butenoyl)-sn-glyceryl-3-phosphocholine,1-O-Hexadecyl-2-O-(2E-butenoyl)-sn-glyceryl-3-phosphocholine,166
20844,1-Oleoyl-2-hydroxy-sn-glycero-3-phospho-(1'-rac-glycerol),1-Oleoyl-2-hydroxy-sn-glycero-3-phospho-(1'-rac-glycerol),1-Oleoyl-2-hydroxy-sn-glycero-3-phospho-(1'-rac-glycerol),1-Oleoyl-2-hydroxy-sn-glycero-3-phospho-(1'-rac-glycerol),1-Oleoyl-2-hydroxy-sn-glycero-3-phospho-(1'-rac-glycerol),1-Oleoyl-2-hydroxy-sn-glycero-3-phospho-(1'-rac-glycerol),167
20575,1-Oleoyl-sn-glycero-3-phosphocholine,1-Oleoyl-sn-glycero-3-phosphocholine,1-Oleoyl-sn-glycero-3-phosphocholine,1-Oleoyl-sn-glycero-3-phosphocholine,1-Oleoyl-sn-glycero-3-phosphocholine,1-Oleoyl-sn-glycero-3-phosphocholine,168
19736,1-Palmitoyl-2-hydroxy-sn-glycero-3-phospho-(1'-rac-glycerol),1-Palmitoyl-2-hydroxy-sn-glycero-3-phospho-(1'-rac-glycerol),1-Palmitoyl-2-hydroxy-sn-glycero-3-phospho-(1'-rac-glycerol),1-Palmitoyl-2-hydroxy-sn-glycero-3-phospho-(1'-rac-glycerol),1-Palmitoyl-2-hydroxy-sn-glycero-3-phospho-(1'-rac-glycerol),1-Palmitoyl-2-hydroxy-sn-glycero-3-phospho-(1'-rac-glycerol),169
18616,1-Palmitoyl-sn-glycero-3-phosphocholine,1-Palmitoyl-sn-glycero-3-phosphocholine,1-Palmitoyl-sn-glycero-3-phosphocholine,1-Palmitoyl-sn-glycero-3-phosphocholine,1-Palmitoyl-sn-glycero-3-phosphocholine,1-Palmitoyl-sn-glycero-3-phosphocholine,170
20311,1-Palmitoyl-sn-glycero-3-phosphocholine,1-Palmitoyl-sn-glycero-3-phosphocholine,1-Palmitoyl-sn-glycero-3-phosphocholine,1-Palmitoyl-sn-glycero-3-phosphocholine,1-Palmitoyl-sn-glycero-3-phosphocholine,1-Palmitoyl-sn-glycero-3-phosphocholine,171
27201,1-Palmitoyl-sn-glycero-3-phosphocholine,1-Palmitoyl-sn-glycero-3-phosphocholine,1-Palmitoyl-sn-glycero-3-phosphocholine,1-Palmitoyl-sn-glycero-3-phosphocholine,1-Palmitoyl-sn-glycero-3-phosphocholine,1-Palmitoyl-sn-glycero-3-phosphocholine,172
42,"1,2,3,4-tetrahydroharmane-3-carboxylic acid","1,2,3,4-tetrahydroharmane-3-carboxylic acid","1,2,3,4-tetrahydroharmane-3-carboxylic acid","1,2,3,4-tetrahydroharmane-3-carboxylic acid","1,2,3,4-tetrahydroharmane-3-carboxylic acid","1,2,3,4-tetrahydroharmane-3-carboxylic acid",173
208,"10E,12Z-octadecadienoic acid","10E,12Z-octadecadienoic acid","10E,12Z-octadecadienoic acid","10E,12Z-octadecadienoic acid","10E,12Z-octadecadienoic acid","10E,12Z-octadecadienoic acid",174
7765,12-Ketodeoxycholic acid,12-Ketodeoxycholic acid,12-Ketodeoxycholic acid,12-Ketodeoxycholic acid,12-Ketodeoxycholic acid,12-Ketodeoxycholic acid,175
24182,"15-Deoxy-.DELTA.12,14-prostaglandin J2","15-Deoxy-.DELTA.12,14-prostaglandin J2","15-Deoxy-.DELTA.12,14-prostaglandin J2","15-Deoxy-.DELTA.12,14-prostaglandin J2","15-Deoxy-.DELTA.12,14-prostaglandin J2","15-Deoxy-.DELTA.12,14-prostaglandin J2",176
119,17-Octadecynoic acid,17-Octadecynoic acid,17-Octadecynoic acid,17-Octadecynoic acid,17-Octadecynoic acid,17-Octadecynoic acid,177
25862,2-Oleoyl-1-stearoyl-sn-glycero-3-phosphoserine,2-Oleoyl-1-stearoyl-sn-glycero-3-phosphoserine,2-Oleoyl-1-stearoyl-sn-glycero-3-phosphoserine,2-Oleoyl-1-stearoyl-sn-glycero-3-phosphoserine,2-Oleoyl-1-stearoyl-sn-glycero-3-phosphoserine,2-Oleoyl-1-stearoyl-sn-glycero-3-phosphoserine,178
6111,25(S)-26-Hydroxycholesterol,25(S)-26-Hydroxycholesterol,25(S)-26-Hydroxycholesterol,25(S)-26-Hydroxycholesterol,25(S)-26-Hydroxycholesterol,25(S)-26-Hydroxycholesterol,179
10,3-Hydroxykynurenine,3-Hydroxykynurenine,3-Hydroxykynurenine,3-Hydroxykynurenine,3-Hydroxykynurenine,3-Hydroxykynurenine,180
11442,3-Hydroxyoleylcarnitine,3-Hydroxyoleylcarnitine,3-Hydroxyoleylcarnitine,3-Hydroxyoleylcarnitine,3-Hydroxyoleylcarnitine,3-Hydroxyoleylcarnitine,181
11446,3-Hydroxyoleylcarnitine,3-Hydroxyoleylcarnitine,3-Hydroxyoleylcarnitine,3-Hydroxyoleylcarnitine,3-Hydroxyoleylcarnitine,3-Hydroxyoleylcarnitine,182
12861,3-Hydroxyoleylcarnitine,3-Hydroxyoleylcarnitine,3-Hydroxyoleylcarnitine,3-Hydroxyoleylcarnitine,3-Hydroxyoleylcarnitine,3-Hydroxyoleylcarnitine,183
10905,3-Oxo-4-cholestenoic acid,3-Oxo-4-cholestenoic acid,3-Oxo-4-cholestenoic acid,3-Oxo-4-cholestenoic acid,3-Oxo-4-cholestenoic acid,3-Oxo-4-cholestenoic acid,184
3572,3.alpha.-Hydroxy-7-oxo-5.beta.-cholanic acid,3.alpha.-Hydroxy-7-oxo-5.beta.-cholanic acid,3.alpha.-Hydroxy-7-oxo-5.beta.-cholanic acid,3.alpha.-Hydroxy-7-oxo-5.beta.-cholanic acid,3.alpha.-Hydroxy-7-oxo-5.beta.-cholanic acid,3.alpha.-Hydroxy-7-oxo-5.beta.-cholanic acid,185
3741,3.alpha.-Hydroxy-7-oxo-5.beta.-cholanic acid,3.alpha.-Hydroxy-7-oxo-5.beta.-cholanic acid,3.alpha.-Hydroxy-7-oxo-5.beta.-cholanic acid,3.alpha.-Hydroxy-7-oxo-5.beta.-cholanic acid,3.alpha.-Hydroxy-7-oxo-5.beta.-cholanic acid,3.alpha.-Hydroxy-7-oxo-5.beta.-cholanic acid,186
3821,3.alpha.-Hydroxy-7-oxo-5.beta.-cholanic acid,3.alpha.-Hydroxy-7-oxo-5.beta.-cholanic acid,3.alpha.-Hydroxy-7-oxo-5.beta.-cholanic acid,3.alpha.-Hydroxy-7-oxo-5.beta.-cholanic acid,3.alpha.-Hydroxy-7-oxo-5.beta.-cholanic acid,3.alpha.-Hydroxy-7-oxo-5.beta.-cholanic acid,187
3831,3.alpha.-Hydroxy-7-oxo-5.beta.-cholanic acid,3.alpha.-Hydroxy-7-oxo-5.beta.-cholanic acid,3.alpha.-Hydroxy-7-oxo-5.beta.-cholanic acid,3.alpha.-Hydroxy-7-oxo-5.beta.-cholanic acid,3.alpha.-Hydroxy-7-oxo-5.beta.-cholanic acid,3.alpha.-Hydroxy-7-oxo-5.beta.-cholanic acid,188
3849,3.alpha.-Hydroxy-7-oxo-5.beta.-cholanic acid,3.alpha.-Hydroxy-7-oxo-5.beta.-cholanic acid,3.alpha.-Hydroxy-7-oxo-5.beta.-cholanic acid,3.alpha.-Hydroxy-7-oxo-5.beta.-cholanic acid,3.alpha.-Hydroxy-7-oxo-5.beta.-cholanic acid,3.alpha.-Hydroxy-7-oxo-5.beta.-cholanic acid,189
4612,3.alpha.-Hydroxy-7-oxo-5.beta.-cholanic acid,3.alpha.-Hydroxy-7-oxo-5.beta.-cholanic acid,3.alpha.-Hydroxy-7-oxo-5.beta.-cholanic acid,3.alpha.-Hydroxy-7-oxo-5.beta.-cholanic acid,3.alpha.-Hydroxy-7-oxo-5.beta.-cholanic acid,3.alpha.-Hydroxy-7-oxo-5.beta.-cholanic acid,190
4776,3.alpha.-Hydroxy-7-oxo-5.beta.-cholanic acid,3.alpha.-Hydroxy-7-oxo-5.beta.-cholanic acid,3.alpha.-Hydroxy-7-oxo-5.beta.-cholanic acid,3.alpha.-Hydroxy-7-oxo-5.beta.-cholanic acid,3.alpha.-Hydroxy-7-oxo-5.beta.-cholanic acid,3.alpha.-Hydroxy-7-oxo-5.beta.-cholanic acid,191
4923,3.alpha.-Hydroxy-7-oxo-5.beta.-cholanic acid,3.alpha.-Hydroxy-7-oxo-5.beta.-cholanic acid,3.alpha.-Hydroxy-7-oxo-5.beta.-cholanic acid,3.alpha.-Hydroxy-7-oxo-5.beta.-cholanic acid,3.alpha.-Hydroxy-7-oxo-5.beta.-cholanic acid,3.alpha.-Hydroxy-7-oxo-5.beta.-cholanic acid,192
2659,3.beta.-Hydroxy-5-cholenoic acid,3.beta.-Hydroxy-5-cholenoic acid,3.beta.-Hydroxy-5-cholenoic acid,3.beta.-Hydroxy-5-cholenoic acid,3.beta.-Hydroxy-5-cholenoic acid,3.beta.-Hydroxy-5-cholenoic acid,193
2661,3.beta.-Hydroxy-5-cholenoic acid,3.beta.-Hydroxy-5-cholenoic acid,3.beta.-Hydroxy-5-cholenoic acid,3.beta.-Hydroxy-5-cholenoic acid,3.beta.-Hydroxy-5-cholenoic acid,3.beta.-Hydroxy-5-cholenoic acid,194
2664,3.beta.-Hydroxy-5-cholenoic acid,3.beta.-Hydroxy-5-cholenoic acid,3.beta.-Hydroxy-5-cholenoic acid,3.beta.-Hydroxy-5-cholenoic acid,3.beta.-Hydroxy-5-cholenoic acid,3.beta.-Hydroxy-5-cholenoic acid,195
2670,3.beta.-Hydroxy-5-cholenoic acid,3.beta.-Hydroxy-5-cholenoic acid,3.beta.-Hydroxy-5-cholenoic acid,3.beta.-Hydroxy-5-cholenoic acid,3.beta.-Hydroxy-5-cholenoic acid,3.beta.-Hydroxy-5-cholenoic acid,196
2908,3.beta.-Hydroxy-5-cholenoic acid,3.beta.-Hydroxy-5-cholenoic acid,3.beta.-Hydroxy-5-cholenoic acid,3.beta.-Hydroxy-5-cholenoic acid,3.beta.-Hydroxy-5-cholenoic acid,3.beta.-Hydroxy-5-cholenoic acid,197
9170,3.beta.-Hydroxy-5-cholestenoic acid,3.beta.-Hydroxy-5-cholestenoic acid,3.beta.-Hydroxy-5-cholestenoic acid,3.beta.-Hydroxy-5-cholestenoic acid,3.beta.-Hydroxy-5-cholestenoic acid,3.beta.-Hydroxy-5-cholestenoic acid,198
6104,4-Cholestenone,4-Cholestenone,4-Cholestenone,4-Cholestenone,4-Cholestenone,4-Cholestenone,199
719,4-Pregnene-20.beta.-ol-3-one,4-Pregnene-20.beta.-ol-3-one,4-Pregnene-20.beta.-ol-3-one,4-Pregnene-20.beta.-ol-3-one,4-Pregnene-20.beta.-ol-3-one,4-Pregnene-20.beta.-ol-3-one,200
443,4.alpha.-Hydroxystanozolol,4.alpha.-Hydroxystanozolol,4.alpha.-Hydroxystanozolol,4.alpha.-Hydroxystanozolol,4.alpha.-Hydroxystanozolol,4.alpha.-Hydroxystanozolol,201
444,4.alpha.-Hydroxystanozolol,4.alpha.-Hydroxystanozolol,4.alpha.-Hydroxystanozolol,4.alpha.-Hydroxystanozolol,4.alpha.-Hydroxystanozolol,4.alpha.-Hydroxystanozolol,202
845,4.alpha./.beta.-Hydroxyprostanozol,4.alpha./.beta.-Hydroxyprostanozol,4.alpha./.beta.-Hydroxyprostanozol,4.alpha./.beta.-Hydroxyprostanozol,4.alpha./.beta.-Hydroxyprostanozol,4.alpha./.beta.-Hydroxyprostanozol,203
241,"4',5-Dihydroxy-7-methoxyflavanone","4',5-Dihydroxy-7-methoxyflavanone","4',5-Dihydroxy-7-methoxyflavanone","4',5-Dihydroxy-7-methoxyflavanone","4',5-Dihydroxy-7-methoxyflavanone","4',5-Dihydroxy-7-methoxyflavanone",204
49,"5-Hexenoic acid, 6-[(2R,3S)-3-[[[(4-chloro-2-methylphenyl)sulfonyl]amino]methyl]bicyclo[2.2.2]oct-2-yl]-, (5Z)-","5-Hexenoic acid, 6-[(2R,3S)-3-[[[(4-chloro-2-methylphenyl)sulfonyl]amino]methyl]bicyclo[2.2.2]oct-2-yl]-, (5Z)-","5-Hexenoic acid, 6-[(2R,3S)-3-[[[(4-chloro-2-methylphenyl)sulfonyl]amino]methyl]bicyclo[2.2.2]oct-2-yl]-, (5Z)-","5-Hexenoic acid, 6-[(2R,3S)-3-[[[(4-chloro-2-methylphenyl)sulfonyl]amino]methyl]bicyclo[2.2.2]oct-2-yl]-, (5Z)-","5-Hexenoic acid, 6-[(2R,3S)-3-[[[(4-chloro-2-methylphenyl)sulfonyl]amino]methyl]bicyclo[2.2.2]oct-2-yl]-, (5Z)-","5-Hexenoic acid, 6-[(2R,3S)-3-[[[(4-chloro-2-methylphenyl)sulfonyl]amino]methyl]bicyclo[2.2.2]oct-2-yl]-, (5Z)-",205
7,5-Hydroxyindole-3-acetic acid,5-Hydroxyindole-3-acetic acid,5-Hydroxyindole-3-acetic acid,5-Hydroxyindole-3-acetic acid,5-Hydroxyindole-3-acetic acid,5-Hydroxyindole-3-acetic acid,206
400,"5S-Hydroxy-6E,8Z,11Z,14Z-eicosatetraenoic acid","5S-Hydroxy-6E,8Z,11Z,14Z-eicosatetraenoic acid","5S-Hydroxy-6E,8Z,11Z,14Z-eicosatetraenoic acid","5S-Hydroxy-6E,8Z,11Z,14Z-eicosatetraenoic acid","5S-Hydroxy-6E,8Z,11Z,14Z-eicosatetraenoic acid","5S-Hydroxy-6E,8Z,11Z,14Z-eicosatetraenoic acid",207
1808,"7-Keto-3.alpha.,12-.alpha.-dihydroxycholanic acid","7-Keto-3.alpha.,12-.alpha.-dihydroxycholanic acid","7-Keto-3.alpha.,12-.alpha.-dihydroxycholanic acid","7-Keto-3.alpha.,12-.alpha.-dihydroxycholanic acid","7-Keto-3.alpha.,12-.alpha.-dihydroxycholanic acid","7-Keto-3.alpha.,12-.alpha.-dihydroxycholanic acid",208
192,"9-Oxo-10(E),12(E)-octadecadienoic acid","9-Oxo-10(E),12(E)-octadecadienoic acid","9-Oxo-10(E),12(E)-octadecadienoic acid","9-Oxo-10(E),12(E)-octadecadienoic acid","9-Oxo-10(E),12(E)-octadecadienoic acid","9-Oxo-10(E),12(E)-octadecadienoic acid",209
276,"9-Oxo-10E,12Z-octadecadienoic acid","9-Oxo-10E,12Z-octadecadienoic acid","9-Oxo-10E,12Z-octadecadienoic acid","9-Oxo-10E,12Z-octadecadienoic acid","9-Oxo-10E,12Z-octadecadienoic acid","9-Oxo-10E,12Z-octadecadienoic acid",210
265,9-Oxo-11-(3-pentyl-2-oxiranyl)-10E-undecenoic acid,9-Oxo-11-(3-pentyl-2-oxiranyl)-10E-undecenoic acid,9-Oxo-11-(3-pentyl-2-oxiranyl)-10E-undecenoic acid,9-Oxo-11-(3-pentyl-2-oxiranyl)-10E-undecenoic acid,9-Oxo-11-(3-pentyl-2-oxiranyl)-10E-undecenoic acid,9-Oxo-11-(3-pentyl-2-oxiranyl)-10E-undecenoic acid,211
1659,Apigen-7-O-Sulfate,Apigen-7-O-Sulfate,Apigen-7-O-Sulfate,Apigen-7-O-Sulfate,Apigen-7-O-Sulfate,Apigen-7-O-Sulfate,212
734,Arachidonic acid methyl ester,Arachidonic acid methyl ester,Arachidonic acid methyl ester,Arachidonic acid methyl ester,Arachidonic acid methyl ester,Arachidonic acid methyl ester,213
14212,Bacosine,Bacosine,Bacosine,Bacosine,Bacosine,Bacosine,214
14229,Bacosine,Bacosine,Bacosine,Bacosine,Bacosine,Bacosine,215
10840,beta-Sitostenone,beta-Sitostenone,beta-Sitostenone,beta-Sitostenone,beta-Sitostenone,beta-Sitostenone,216
22728,Biliverdin,Biliverdin,Biliverdin,Biliverdin,Biliverdin,Biliverdin,217
11614,Caulophyllogenin,Caulophyllogenin,Caulophyllogenin,Caulophyllogenin,Caulophyllogenin,Caulophyllogenin,218
13597,Caulophyllogenin,Caulophyllogenin,Caulophyllogenin,Caulophyllogenin,Caulophyllogenin,Caulophyllogenin,219
21044,Ceramide (18:1/16:0),Ceramide (18:1/16:0),Ceramide (18:1/16:0),Ceramide (18:1/16:0),Ceramide (18:1/16:0),Ceramide (18:1/16:0),220
1270,Chenodeoxycholic acid,Chenodeoxycholic acid,Chenodeoxycholic acid,Chenodeoxycholic acid,Chenodeoxycholic acid,Chenodeoxycholic acid,221
2769,Chenodeoxycholic acid,Chenodeoxycholic acid,Chenodeoxycholic acid,Chenodeoxycholic acid,Chenodeoxycholic acid,Chenodeoxycholic acid,222
1853,Cholic acid,Cholic acid,Cholic acid,Cholic acid,Cholic acid,Cholic acid,223
1867,Cholic acid,Cholic acid,Cholic acid,Cholic acid,Cholic acid,Cholic acid,224
1897,Cholic acid,Cholic acid,Cholic acid,Cholic acid,Cholic acid,Cholic acid,225
1902,Cholic acid,Cholic acid,Cholic acid,Cholic acid,Cholic acid,Cholic acid,226
1941,Cholic acid,Cholic acid,Cholic acid,Cholic acid,Cholic acid,Cholic acid,227
1983,Cholic acid,Cholic acid,Cholic acid,Cholic acid,Cholic acid,Cholic acid,228
1994,Cholic acid,Cholic acid,Cholic acid,Cholic acid,Cholic acid,Cholic acid,229
1999,Cholic acid,Cholic acid,Cholic acid,Cholic acid,Cholic acid,Cholic acid,230
2031,Cholic acid,Cholic acid,Cholic acid,Cholic acid,Cholic acid,Cholic acid,231
2058,Cholic acid,Cholic acid,Cholic acid,Cholic acid,Cholic acid,Cholic acid,232
2072,Cholic acid,Cholic acid,Cholic acid,Cholic acid,Cholic acid,Cholic acid,233
2179,Cholic acid,Cholic acid,Cholic acid,Cholic acid,Cholic acid,Cholic acid,234
2386,Cholic acid,Cholic acid,Cholic acid,Cholic acid,Cholic acid,Cholic acid,235
2515,Cholic acid,Cholic acid,Cholic acid,Cholic acid,Cholic acid,Cholic acid,236
3577,Cholic acid,Cholic acid,Cholic acid,Cholic acid,Cholic acid,Cholic acid,237
3623,Cholic acid,Cholic acid,Cholic acid,Cholic acid,Cholic acid,Cholic acid,238
3968,Cholic acid,Cholic acid,Cholic acid,Cholic acid,Cholic acid,Cholic acid,239
3990,Cholic acid,Cholic acid,Cholic acid,Cholic acid,Cholic acid,Cholic acid,240
3999,Cholic acid,Cholic acid,Cholic acid,Cholic acid,Cholic acid,Cholic acid,241
4083,Cholic acid,Cholic acid,Cholic acid,Cholic acid,Cholic acid,Cholic acid,242
4167,Cholic acid,Cholic acid,Cholic acid,Cholic acid,Cholic acid,Cholic acid,243
4208,Cholic acid,Cholic acid,Cholic acid,Cholic acid,Cholic acid,Cholic acid,244
4369,Cholic acid,Cholic acid,Cholic acid,Cholic acid,Cholic acid,Cholic acid,245
4453,Cholic acid,Cholic acid,Cholic acid,Cholic acid,Cholic acid,Cholic acid,246
9467,Cholic acid methyl ester,Cholic acid methyl ester,Cholic acid methyl ester,Cholic acid methyl ester,Cholic acid methyl ester,Cholic acid methyl ester,247
9470,Cholic acid methyl ester,Cholic acid methyl ester,Cholic acid methyl ester,Cholic acid methyl ester,Cholic acid methyl ester,Cholic acid methyl ester,248
9473,Cholic acid methyl ester,Cholic acid methyl ester,Cholic acid methyl ester,Cholic acid methyl ester,Cholic acid methyl ester,Cholic acid methyl ester,249
26180,Cholic acid methyl ester,Cholic acid methyl ester,Cholic acid methyl ester,Cholic acid methyl ester,Cholic acid methyl ester,Cholic acid methyl ester,250
77,cis-12-Octadecenoic acid methyl ester,cis-12-Octadecenoic acid methyl ester,cis-12-Octadecenoic acid methyl ester,cis-12-Octadecenoic acid methyl ester,cis-12-Octadecenoic acid methyl ester,cis-12-Octadecenoic acid methyl ester,251
1146,"cis-4,10,13,16-Docosatetraenoic acid","cis-4,10,13,16-Docosatetraenoic acid","cis-4,10,13,16-Docosatetraenoic acid","cis-4,10,13,16-Docosatetraenoic acid","cis-4,10,13,16-Docosatetraenoic acid","cis-4,10,13,16-Docosatetraenoic acid",252
425,"cis-5,8,11-Eicosatrienoic acid","cis-5,8,11-Eicosatrienoic acid","cis-5,8,11-Eicosatrienoic acid","cis-5,8,11-Eicosatrienoic acid","cis-5,8,11-Eicosatrienoic acid","cis-5,8,11-Eicosatrienoic acid",253
408,"cis-5,8,11,14-Eicosatetraenoic acid","cis-5,8,11,14-Eicosatetraenoic acid","cis-5,8,11,14-Eicosatetraenoic acid","cis-5,8,11,14-Eicosatetraenoic acid","cis-5,8,11,14-Eicosatetraenoic acid","cis-5,8,11,14-Eicosatetraenoic acid",254
409,"cis-5,8,11,14-Eicosatetraenoic acid","cis-5,8,11,14-Eicosatetraenoic acid","cis-5,8,11,14-Eicosatetraenoic acid","cis-5,8,11,14-Eicosatetraenoic acid","cis-5,8,11,14-Eicosatetraenoic acid","cis-5,8,11,14-Eicosatetraenoic acid",255
