OTUs,Domain,Phylum,Class,Order,Family,Genus,Species
30196,s_Aggregatibacter_aphrophilus,s_Aggregatibacter_aphrophilus,s_Aggregatibacter_aphrophilus,s_Aggregatibacter_aphrophilus,s_Aggregatibacter_aphrophilus,s_Aggregatibacter_aphrophilus,s_Aggregatibacter_aphrophilus
30197,s_Thermodesulfobacterium_geofontis,s_Thermodesulfobacterium_geofontis,s_Thermodesulfobacterium_geofontis,s_Thermodesulfobacterium_geofontis,s_Thermodesulfobacterium_geofontis,s_Thermodesulfobacterium_geofontis,s_Thermodesulfobacterium_geofontis
30198,s_Pseudomonas_granadensis,s_Pseudomonas_granadensis,s_Pseudomonas_granadensis,s_Pseudomonas_granadensis,s_Pseudomonas_granadensis,s_Pseudomonas_granadensis,s_Pseudomonas_granadensis
30199,s_Corynebacterium_callunae,s_Corynebacterium_callunae,s_Corynebacterium_callunae,s_Corynebacterium_callunae,s_Corynebacterium_callunae,s_Corynebacterium_callunae,s_Corynebacterium_callunae
30200,s_Chloroflexus_aggregans,s_Chloroflexus_aggregans,s_Chloroflexus_aggregans,s_Chloroflexus_aggregans,s_Chloroflexus_aggregans,s_Chloroflexus_aggregans,s_Chloroflexus_aggregans
30201,s_Geobacillus_thermocatenulatus,s_Geobacillus_thermocatenulatus,s_Geobacillus_thermocatenulatus,s_Geobacillus_thermocatenulatus,s_Geobacillus_thermocatenulatus,s_Geobacillus_thermocatenulatus,s_Geobacillus_thermocatenulatus
30202,s_Pseudoalteromonas_spongiae,s_Pseudoalteromonas_spongiae,s_Pseudoalteromonas_spongiae,s_Pseudoalteromonas_spongiae,s_Pseudoalteromonas_spongiae,s_Pseudoalteromonas_spongiae,s_Pseudoalteromonas_spongiae
30203,s_Pseudanabaena_sp._PCC_7367,s_Pseudanabaena_sp._PCC_7367,s_Pseudanabaena_sp._PCC_7367,s_Pseudanabaena_sp._PCC_7367,s_Pseudanabaena_sp._PCC_7367,s_Pseudanabaena_sp._PCC_7367,s_Pseudanabaena_sp._PCC_7367
30204,s_Spiribacter_curvatus,s_Spiribacter_curvatus,s_Spiribacter_curvatus,s_Spiribacter_curvatus,s_Spiribacter_curvatus,s_Spiribacter_curvatus,s_Spiribacter_curvatus
30205,s_Streptococcus_constellatus,s_Streptococcus_constellatus,s_Streptococcus_constellatus,s_Streptococcus_constellatus,s_Streptococcus_constellatus,s_Streptococcus_constellatus,s_Streptococcus_constellatus
30206,s_Erwinia_tasmaniensis,s_Erwinia_tasmaniensis,s_Erwinia_tasmaniensis,s_Erwinia_tasmaniensis,s_Erwinia_tasmaniensis,s_Erwinia_tasmaniensis,s_Erwinia_tasmaniensis
30207,s_Microbacterium_sp._PAMC_28756,s_Microbacterium_sp._PAMC_28756,s_Microbacterium_sp._PAMC_28756,s_Microbacterium_sp._PAMC_28756,s_Microbacterium_sp._PAMC_28756,s_Microbacterium_sp._PAMC_28756,s_Microbacterium_sp._PAMC_28756
30208,s_Staphylococcus_piscifermentans,s_Staphylococcus_piscifermentans,s_Staphylococcus_piscifermentans,s_Staphylococcus_piscifermentans,s_Staphylococcus_piscifermentans,s_Staphylococcus_piscifermentans,s_Staphylococcus_piscifermentans
30209,s_Marivivens_sp._JLT3646,s_Marivivens_sp._JLT3646,s_Marivivens_sp._JLT3646,s_Marivivens_sp._JLT3646,s_Marivivens_sp._JLT3646,s_Marivivens_sp._JLT3646,s_Marivivens_sp._JLT3646
30210,s_Legionella_fallonii,s_Legionella_fallonii,s_Legionella_fallonii,s_Legionella_fallonii,s_Legionella_fallonii,s_Legionella_fallonii,s_Legionella_fallonii
30211,s_Agarivorans_gilvus,s_Agarivorans_gilvus,s_Agarivorans_gilvus,s_Agarivorans_gilvus,s_Agarivorans_gilvus,s_Agarivorans_gilvus,s_Agarivorans_gilvus
30212,s_Spiroplasma_corruscae,s_Spiroplasma_corruscae,s_Spiroplasma_corruscae,s_Spiroplasma_corruscae,s_Spiroplasma_corruscae,s_Spiroplasma_corruscae,s_Spiroplasma_corruscae
30213,s_Lactobacillus_rennini,s_Lactobacillus_rennini,s_Lactobacillus_rennini,s_Lactobacillus_rennini,s_Lactobacillus_rennini,s_Lactobacillus_rennini,s_Lactobacillus_rennini
30214,s_Corynebacterium_lactis,s_Corynebacterium_lactis,s_Corynebacterium_lactis,s_Corynebacterium_lactis,s_Corynebacterium_lactis,s_Corynebacterium_lactis,s_Corynebacterium_lactis
30215,s_Borrelia_hermsii,s_Borrelia_hermsii,s_Borrelia_hermsii,s_Borrelia_hermsii,s_Borrelia_hermsii,s_Borrelia_hermsii,s_Borrelia_hermsii
30216,s_Ochrobactrum_pituitosum,s_Ochrobactrum_pituitosum,s_Ochrobactrum_pituitosum,s_Ochrobactrum_pituitosum,s_Ochrobactrum_pituitosum,s_Ochrobactrum_pituitosum,s_Ochrobactrum_pituitosum
30217,s_Planococcus_faecalis,s_Planococcus_faecalis,s_Planococcus_faecalis,s_Planococcus_faecalis,s_Planococcus_faecalis,s_Planococcus_faecalis,s_Planococcus_faecalis
30218,s_Neisseria_lactamica,s_Neisseria_lactamica,s_Neisseria_lactamica,s_Neisseria_lactamica,s_Neisseria_lactamica,s_Neisseria_lactamica,s_Neisseria_lactamica
30219,s_Mycoplasma_agalactiae,s_Mycoplasma_agalactiae,s_Mycoplasma_agalactiae,s_Mycoplasma_agalactiae,s_Mycoplasma_agalactiae,s_Mycoplasma_agalactiae,s_Mycoplasma_agalactiae
30220,s_Acetomicrobium_mobile,s_Acetomicrobium_mobile,s_Acetomicrobium_mobile,s_Acetomicrobium_mobile,s_Acetomicrobium_mobile,s_Acetomicrobium_mobile,s_Acetomicrobium_mobile
30221,s_Lactobacillus_crustorum,s_Lactobacillus_crustorum,s_Lactobacillus_crustorum,s_Lactobacillus_crustorum,s_Lactobacillus_crustorum,s_Lactobacillus_crustorum,s_Lactobacillus_crustorum
30222,s_Klebsiella_quasivariicola,s_Klebsiella_quasivariicola,s_Klebsiella_quasivariicola,s_Klebsiella_quasivariicola,s_Klebsiella_quasivariicola,s_Klebsiella_quasivariicola,s_Klebsiella_quasivariicola
30223,s_Campylobacter_curvus,s_Campylobacter_curvus,s_Campylobacter_curvus,s_Campylobacter_curvus,s_Campylobacter_curvus,s_Campylobacter_curvus,s_Campylobacter_curvus
30224,s_Corynebacterium_kroppenstedtii,s_Corynebacterium_kroppenstedtii,s_Corynebacterium_kroppenstedtii,s_Corynebacterium_kroppenstedtii,s_Corynebacterium_kroppenstedtii,s_Corynebacterium_kroppenstedtii,s_Corynebacterium_kroppenstedtii
30225,s_Kosakonia_oryzae,s_Kosakonia_oryzae,s_Kosakonia_oryzae,s_Kosakonia_oryzae,s_Kosakonia_oryzae,s_Kosakonia_oryzae,s_Kosakonia_oryzae
30226,s_Tolypothrix_tenuis,s_Tolypothrix_tenuis,s_Tolypothrix_tenuis,s_Tolypothrix_tenuis,s_Tolypothrix_tenuis,s_Tolypothrix_tenuis,s_Tolypothrix_tenuis
30227,s_Gilliamella_apicola,s_Gilliamella_apicola,s_Gilliamella_apicola,s_Gilliamella_apicola,s_Gilliamella_apicola,s_Gilliamella_apicola,s_Gilliamella_apicola
30228,s_Lactobacillus_alimentarius,s_Lactobacillus_alimentarius,s_Lactobacillus_alimentarius,s_Lactobacillus_alimentarius,s_Lactobacillus_alimentarius,s_Lactobacillus_alimentarius,s_Lactobacillus_alimentarius
30229,s_Gloeocapsa_sp._PCC_7428,s_Gloeocapsa_sp._PCC_7428,s_Gloeocapsa_sp._PCC_7428,s_Gloeocapsa_sp._PCC_7428,s_Gloeocapsa_sp._PCC_7428,s_Gloeocapsa_sp._PCC_7428,s_Gloeocapsa_sp._PCC_7428
30230,s_Pediococcus_claussenii,s_Pediococcus_claussenii,s_Pediococcus_claussenii,s_Pediococcus_claussenii,s_Pediococcus_claussenii,s_Pediococcus_claussenii,s_Pediococcus_claussenii
30231,s_Cardinium_endosymbiont_of_Encarsia_pergandiella,s_Cardinium_endosymbiont_of_Encarsia_pergandiella,s_Cardinium_endosymbiont_of_Encarsia_pergandiella,s_Cardinium_endosymbiont_of_Encarsia_pergandiella,s_Cardinium_endosymbiont_of_Encarsia_pergandiella,s_Cardinium_endosymbiont_of_Encarsia_pergandiella,s_Cardinium_endosymbiont_of_Encarsia_pergandiella
30232,s_Pseudomonas_sp._URMO17WK12:I11,s_Pseudomonas_sp._URMO17WK12:I11,s_Pseudomonas_sp._URMO17WK12:I11,s_Pseudomonas_sp._URMO17WK12:I11,s_Pseudomonas_sp._URMO17WK12:I11,s_Pseudomonas_sp._URMO17WK12:I11,s_Pseudomonas_sp._URMO17WK12:I11
30233,s_Planococcus_rifietoensis,s_Planococcus_rifietoensis,s_Planococcus_rifietoensis,s_Planococcus_rifietoensis,s_Planococcus_rifietoensis,s_Planococcus_rifietoensis,s_Planococcus_rifietoensis
30234,s_Lelliottia_sp._PFL01,s_Lelliottia_sp._PFL01,s_Lelliottia_sp._PFL01,s_Lelliottia_sp._PFL01,s_Lelliottia_sp._PFL01,s_Lelliottia_sp._PFL01,s_Lelliottia_sp._PFL01
30235,s_Helicobacter_typhlonius,s_Helicobacter_typhlonius,s_Helicobacter_typhlonius,s_Helicobacter_typhlonius,s_Helicobacter_typhlonius,s_Helicobacter_typhlonius,s_Helicobacter_typhlonius
30236,s_Aerococcus_christensenii,s_Aerococcus_christensenii,s_Aerococcus_christensenii,s_Aerococcus_christensenii,s_Aerococcus_christensenii,s_Aerococcus_christensenii,s_Aerococcus_christensenii
30237,s_Corynebacterium_stationis,s_Corynebacterium_stationis,s_Corynebacterium_stationis,s_Corynebacterium_stationis,s_Corynebacterium_stationis,s_Corynebacterium_stationis,s_Corynebacterium_stationis
30238,s_Lactobacillus_zymae,s_Lactobacillus_zymae,s_Lactobacillus_zymae,s_Lactobacillus_zymae,s_Lactobacillus_zymae,s_Lactobacillus_zymae,s_Lactobacillus_zymae
30239,s_Zhongshania_aliphaticivorans,s_Zhongshania_aliphaticivorans,s_Zhongshania_aliphaticivorans,s_Zhongshania_aliphaticivorans,s_Zhongshania_aliphaticivorans,s_Zhongshania_aliphaticivorans,s_Zhongshania_aliphaticivorans
30240,s_Campylobacter_iguaniorum,s_Campylobacter_iguaniorum,s_Campylobacter_iguaniorum,s_Campylobacter_iguaniorum,s_Campylobacter_iguaniorum,s_Campylobacter_iguaniorum,s_Campylobacter_iguaniorum
30241,s_Clavibacter_capsici,s_Clavibacter_capsici,s_Clavibacter_capsici,s_Clavibacter_capsici,s_Clavibacter_capsici,s_Clavibacter_capsici,s_Clavibacter_capsici
30242,s_Pseudomonas_versuta,s_Pseudomonas_versuta,s_Pseudomonas_versuta,s_Pseudomonas_versuta,s_Pseudomonas_versuta,s_Pseudomonas_versuta,s_Pseudomonas_versuta
30243,s_Thalassotalea_crassostreae,s_Thalassotalea_crassostreae,s_Thalassotalea_crassostreae,s_Thalassotalea_crassostreae,s_Thalassotalea_crassostreae,s_Thalassotalea_crassostreae,s_Thalassotalea_crassostreae
30244,s_Borrelia_miyamotoi,s_Borrelia_miyamotoi,s_Borrelia_miyamotoi,s_Borrelia_miyamotoi,s_Borrelia_miyamotoi,s_Borrelia_miyamotoi,s_Borrelia_miyamotoi
30245,s_Thermoanaerobacter_wiegelii,s_Thermoanaerobacter_wiegelii,s_Thermoanaerobacter_wiegelii,s_Thermoanaerobacter_wiegelii,s_Thermoanaerobacter_wiegelii,s_Thermoanaerobacter_wiegelii,s_Thermoanaerobacter_wiegelii
30246,s_Halothece_sp._PCC_7418,s_Halothece_sp._PCC_7418,s_Halothece_sp._PCC_7418,s_Halothece_sp._PCC_7418,s_Halothece_sp._PCC_7418,s_Halothece_sp._PCC_7418,s_Halothece_sp._PCC_7418
30247,s_Marinomonas_sp._MWYL1,s_Marinomonas_sp._MWYL1,s_Marinomonas_sp._MWYL1,s_Marinomonas_sp._MWYL1,s_Marinomonas_sp._MWYL1,s_Marinomonas_sp._MWYL1,s_Marinomonas_sp._MWYL1
30248,s_Leptospirillum_sp._Group_I,s_Leptospirillum_sp._Group_I,s_Leptospirillum_sp._Group_I,s_Leptospirillum_sp._Group_I,s_Leptospirillum_sp._Group_I,s_Leptospirillum_sp._Group_I,s_Leptospirillum_sp._Group_I
30249,s_Leptospirillum_ferrooxidans,s_Leptospirillum_ferrooxidans,s_Leptospirillum_ferrooxidans,s_Leptospirillum_ferrooxidans,s_Leptospirillum_ferrooxidans,s_Leptospirillum_ferrooxidans,s_Leptospirillum_ferrooxidans
30250,s_Lactobacillus_buchneri,s_Lactobacillus_buchneri,s_Lactobacillus_buchneri,s_Lactobacillus_buchneri,s_Lactobacillus_buchneri,s_Lactobacillus_buchneri,s_Lactobacillus_buchneri
30251,s_Pseudomonas_arsenicoxydans,s_Pseudomonas_arsenicoxydans,s_Pseudomonas_arsenicoxydans,s_Pseudomonas_arsenicoxydans,s_Pseudomonas_arsenicoxydans,s_Pseudomonas_arsenicoxydans,s_Pseudomonas_arsenicoxydans
30252,s_Actinomyces_sp._VUL4_3,s_Actinomyces_sp._VUL4_3,s_Actinomyces_sp._VUL4_3,s_Actinomyces_sp._VUL4_3,s_Actinomyces_sp._VUL4_3,s_Actinomyces_sp._VUL4_3,s_Actinomyces_sp._VUL4_3
30253,s_Reinekea_forsetii,s_Reinekea_forsetii,s_Reinekea_forsetii,s_Reinekea_forsetii,s_Reinekea_forsetii,s_Reinekea_forsetii,s_Reinekea_forsetii
30254,s_Crinalium_epipsammum,s_Crinalium_epipsammum,s_Crinalium_epipsammum,s_Crinalium_epipsammum,s_Crinalium_epipsammum,s_Crinalium_epipsammum,s_Crinalium_epipsammum
30255,s_Staphylococcus_saprophyticus,s_Staphylococcus_saprophyticus,s_Staphylococcus_saprophyticus,s_Staphylococcus_saprophyticus,s_Staphylococcus_saprophyticus,s_Staphylococcus_saprophyticus,s_Staphylococcus_saprophyticus
30256,s_Synechococcus_sp._WH_8109,s_Synechococcus_sp._WH_8109,s_Synechococcus_sp._WH_8109,s_Synechococcus_sp._WH_8109,s_Synechococcus_sp._WH_8109,s_Synechococcus_sp._WH_8109,s_Synechococcus_sp._WH_8109
30257,s_Corynebacterium_testudinoris,s_Corynebacterium_testudinoris,s_Corynebacterium_testudinoris,s_Corynebacterium_testudinoris,s_Corynebacterium_testudinoris,s_Corynebacterium_testudinoris,s_Corynebacterium_testudinoris
30258,s_[Mannheimia]_succiniciproducens,s_[Mannheimia]_succiniciproducens,s_[Mannheimia]_succiniciproducens,s_[Mannheimia]_succiniciproducens,s_[Mannheimia]_succiniciproducens,s_[Mannheimia]_succiniciproducens,s_[Mannheimia]_succiniciproducens
30259,s_Limnohabitans_sp._63ED37-2,s_Limnohabitans_sp._63ED37-2,s_Limnohabitans_sp._63ED37-2,s_Limnohabitans_sp._63ED37-2,s_Limnohabitans_sp._63ED37-2,s_Limnohabitans_sp._63ED37-2,s_Limnohabitans_sp._63ED37-2
30260,s_Aerococcus_urinaehominis,s_Aerococcus_urinaehominis,s_Aerococcus_urinaehominis,s_Aerococcus_urinaehominis,s_Aerococcus_urinaehominis,s_Aerococcus_urinaehominis,s_Aerococcus_urinaehominis
30261,s_Pseudomonas_brenneri,s_Pseudomonas_brenneri,s_Pseudomonas_brenneri,s_Pseudomonas_brenneri,s_Pseudomonas_brenneri,s_Pseudomonas_brenneri,s_Pseudomonas_brenneri
30262,s_Cylindrospermum_sp._NIES-4074,s_Cylindrospermum_sp._NIES-4074,s_Cylindrospermum_sp._NIES-4074,s_Cylindrospermum_sp._NIES-4074,s_Cylindrospermum_sp._NIES-4074,s_Cylindrospermum_sp._NIES-4074,s_Cylindrospermum_sp._NIES-4074
30263,s_Pseudomonas_alcaliphila,s_Pseudomonas_alcaliphila,s_Pseudomonas_alcaliphila,s_Pseudomonas_alcaliphila,s_Pseudomonas_alcaliphila,s_Pseudomonas_alcaliphila,s_Pseudomonas_alcaliphila
30264,s_Exiguobacterium_antarcticum,s_Exiguobacterium_antarcticum,s_Exiguobacterium_antarcticum,s_Exiguobacterium_antarcticum,s_Exiguobacterium_antarcticum,s_Exiguobacterium_antarcticum,s_Exiguobacterium_antarcticum
30265,s_Corynebacterium_ammoniagenes,s_Corynebacterium_ammoniagenes,s_Corynebacterium_ammoniagenes,s_Corynebacterium_ammoniagenes,s_Corynebacterium_ammoniagenes,s_Corynebacterium_ammoniagenes,s_Corynebacterium_ammoniagenes
30266,s_Acinetobacter_larvae,s_Acinetobacter_larvae,s_Acinetobacter_larvae,s_Acinetobacter_larvae,s_Acinetobacter_larvae,s_Acinetobacter_larvae,s_Acinetobacter_larvae
30267,s_Shewanella_oneidensis,s_Shewanella_oneidensis,s_Shewanella_oneidensis,s_Shewanella_oneidensis,s_Shewanella_oneidensis,s_Shewanella_oneidensis,s_Shewanella_oneidensis
30268,s_Neomicrococcus_aestuarii,s_Neomicrococcus_aestuarii,s_Neomicrococcus_aestuarii,s_Neomicrococcus_aestuarii,s_Neomicrococcus_aestuarii,s_Neomicrococcus_aestuarii,s_Neomicrococcus_aestuarii
30269,s_Staphylococcus_sp._AntiMn-1,s_Staphylococcus_sp._AntiMn-1,s_Staphylococcus_sp._AntiMn-1,s_Staphylococcus_sp._AntiMn-1,s_Staphylococcus_sp._AntiMn-1,s_Staphylococcus_sp._AntiMn-1,s_Staphylococcus_sp._AntiMn-1
30270,s_uncultured_bacterium_gwe2_scaffold_8,s_uncultured_bacterium_gwe2_scaffold_8,s_uncultured_bacterium_gwe2_scaffold_8,s_uncultured_bacterium_gwe2_scaffold_8,s_uncultured_bacterium_gwe2_scaffold_8,s_uncultured_bacterium_gwe2_scaffold_8,s_uncultured_bacterium_gwe2_scaffold_8
30271,s_Labrenzia_aggregata,s_Labrenzia_aggregata,s_Labrenzia_aggregata,s_Labrenzia_aggregata,s_Labrenzia_aggregata,s_Labrenzia_aggregata,s_Labrenzia_aggregata
30272,s_Arcanobacterium_haemolyticum,s_Arcanobacterium_haemolyticum,s_Arcanobacterium_haemolyticum,s_Arcanobacterium_haemolyticum,s_Arcanobacterium_haemolyticum,s_Arcanobacterium_haemolyticum,s_Arcanobacterium_haemolyticum
30273,s_Brevefilum_fermentans,s_Brevefilum_fermentans,s_Brevefilum_fermentans,s_Brevefilum_fermentans,s_Brevefilum_fermentans,s_Brevefilum_fermentans,s_Brevefilum_fermentans
30274,s_Streptomyces_malaysiensis,s_Streptomyces_malaysiensis,s_Streptomyces_malaysiensis,s_Streptomyces_malaysiensis,s_Streptomyces_malaysiensis,s_Streptomyces_malaysiensis,s_Streptomyces_malaysiensis
30275,s_Dickeya_dadantii,s_Dickeya_dadantii,s_Dickeya_dadantii,s_Dickeya_dadantii,s_Dickeya_dadantii,s_Dickeya_dadantii,s_Dickeya_dadantii
30276,s_Nitrosococcus_halophilus,s_Nitrosococcus_halophilus,s_Nitrosococcus_halophilus,s_Nitrosococcus_halophilus,s_Nitrosococcus_halophilus,s_Nitrosococcus_halophilus,s_Nitrosococcus_halophilus
30277,s_Taylorella_asinigenitalis,s_Taylorella_asinigenitalis,s_Taylorella_asinigenitalis,s_Taylorella_asinigenitalis,s_Taylorella_asinigenitalis,s_Taylorella_asinigenitalis,s_Taylorella_asinigenitalis
30278,s_Acidovorax_ebreus,s_Acidovorax_ebreus,s_Acidovorax_ebreus,s_Acidovorax_ebreus,s_Acidovorax_ebreus,s_Acidovorax_ebreus,s_Acidovorax_ebreus
30279,s_Enterobacteriaceae_bacterium_ENNIH2,s_Enterobacteriaceae_bacterium_ENNIH2,s_Enterobacteriaceae_bacterium_ENNIH2,s_Enterobacteriaceae_bacterium_ENNIH2,s_Enterobacteriaceae_bacterium_ENNIH2,s_Enterobacteriaceae_bacterium_ENNIH2,s_Enterobacteriaceae_bacterium_ENNIH2
30280,s_Halocynthiibacter_arcticus,s_Halocynthiibacter_arcticus,s_Halocynthiibacter_arcticus,s_Halocynthiibacter_arcticus,s_Halocynthiibacter_arcticus,s_Halocynthiibacter_arcticus,s_Halocynthiibacter_arcticus
30281,s_Dickeya_dianthicola,s_Dickeya_dianthicola,s_Dickeya_dianthicola,s_Dickeya_dianthicola,s_Dickeya_dianthicola,s_Dickeya_dianthicola,s_Dickeya_dianthicola
30282,s_Mesotoga_prima,s_Mesotoga_prima,s_Mesotoga_prima,s_Mesotoga_prima,s_Mesotoga_prima,s_Mesotoga_prima,s_Mesotoga_prima
30283,s_Vibrio_shilonii,s_Vibrio_shilonii,s_Vibrio_shilonii,s_Vibrio_shilonii,s_Vibrio_shilonii,s_Vibrio_shilonii,s_Vibrio_shilonii
30284,s_Paraphotobacterium_marinum,s_Paraphotobacterium_marinum,s_Paraphotobacterium_marinum,s_Paraphotobacterium_marinum,s_Paraphotobacterium_marinum,s_Paraphotobacterium_marinum,s_Paraphotobacterium_marinum
30285,s_Nitrosospira_briensis,s_Nitrosospira_briensis,s_Nitrosospira_briensis,s_Nitrosospira_briensis,s_Nitrosospira_briensis,s_Nitrosospira_briensis,s_Nitrosospira_briensis
30286,s_Planococcus_halocryophilus,s_Planococcus_halocryophilus,s_Planococcus_halocryophilus,s_Planococcus_halocryophilus,s_Planococcus_halocryophilus,s_Planococcus_halocryophilus,s_Planococcus_halocryophilus
30287,s_Mycobacterium_haemophilum,s_Mycobacterium_haemophilum,s_Mycobacterium_haemophilum,s_Mycobacterium_haemophilum,s_Mycobacterium_haemophilum,s_Mycobacterium_haemophilum,s_Mycobacterium_haemophilum
30288,s_[Pseudomonas]_mesoacidophila,s_[Pseudomonas]_mesoacidophila,s_[Pseudomonas]_mesoacidophila,s_[Pseudomonas]_mesoacidophila,s_[Pseudomonas]_mesoacidophila,s_[Pseudomonas]_mesoacidophila,s_[Pseudomonas]_mesoacidophila
30289,s_Pirellula_sp._SH-Sr6A,s_Pirellula_sp._SH-Sr6A,s_Pirellula_sp._SH-Sr6A,s_Pirellula_sp._SH-Sr6A,s_Pirellula_sp._SH-Sr6A,s_Pirellula_sp._SH-Sr6A,s_Pirellula_sp._SH-Sr6A
30290,s_Streptococcus_parasanguinis,s_Streptococcus_parasanguinis,s_Streptococcus_parasanguinis,s_Streptococcus_parasanguinis,s_Streptococcus_parasanguinis,s_Streptococcus_parasanguinis,s_Streptococcus_parasanguinis
30291,s_Tatumella_citrea,s_Tatumella_citrea,s_Tatumella_citrea,s_Tatumella_citrea,s_Tatumella_citrea,s_Tatumella_citrea,s_Tatumella_citrea
30292,s_Persephonella_marina,s_Persephonella_marina,s_Persephonella_marina,s_Persephonella_marina,s_Persephonella_marina,s_Persephonella_marina,s_Persephonella_marina
30293,s_Pseudomonas_orientalis,s_Pseudomonas_orientalis,s_Pseudomonas_orientalis,s_Pseudomonas_orientalis,s_Pseudomonas_orientalis,s_Pseudomonas_orientalis,s_Pseudomonas_orientalis
30294,s_Nostoc_sp._PCC_7524,s_Nostoc_sp._PCC_7524,s_Nostoc_sp._PCC_7524,s_Nostoc_sp._PCC_7524,s_Nostoc_sp._PCC_7524,s_Nostoc_sp._PCC_7524,s_Nostoc_sp._PCC_7524
30295,s_Candidatus_Planktophila_dulcis,s_Candidatus_Planktophila_dulcis,s_Candidatus_Planktophila_dulcis,s_Candidatus_Planktophila_dulcis,s_Candidatus_Planktophila_dulcis,s_Candidatus_Planktophila_dulcis,s_Candidatus_Planktophila_dulcis
30296,s_Francisella_sp._CA97-1460,s_Francisella_sp._CA97-1460,s_Francisella_sp._CA97-1460,s_Francisella_sp._CA97-1460,s_Francisella_sp._CA97-1460,s_Francisella_sp._CA97-1460,s_Francisella_sp._CA97-1460
30297,s_Phoenicibacter_massiliensis,s_Phoenicibacter_massiliensis,s_Phoenicibacter_massiliensis,s_Phoenicibacter_massiliensis,s_Phoenicibacter_massiliensis,s_Phoenicibacter_massiliensis,s_Phoenicibacter_massiliensis
30298,s_Nostoc_sp._PCC_7107,s_Nostoc_sp._PCC_7107,s_Nostoc_sp._PCC_7107,s_Nostoc_sp._PCC_7107,s_Nostoc_sp._PCC_7107,s_Nostoc_sp._PCC_7107,s_Nostoc_sp._PCC_7107
30299,s_Burkholderia_diffusa,s_Burkholderia_diffusa,s_Burkholderia_diffusa,s_Burkholderia_diffusa,s_Burkholderia_diffusa,s_Burkholderia_diffusa,s_Burkholderia_diffusa
30300,s_Mycobacterium_chelonae,s_Mycobacterium_chelonae,s_Mycobacterium_chelonae,s_Mycobacterium_chelonae,s_Mycobacterium_chelonae,s_Mycobacterium_chelonae,s_Mycobacterium_chelonae
30301,s_Pseudothermotoga_thermarum,s_Pseudothermotoga_thermarum,s_Pseudothermotoga_thermarum,s_Pseudothermotoga_thermarum,s_Pseudothermotoga_thermarum,s_Pseudothermotoga_thermarum,s_Pseudothermotoga_thermarum
30302,s_Cryptobacterium_curtum,s_Cryptobacterium_curtum,s_Cryptobacterium_curtum,s_Cryptobacterium_curtum,s_Cryptobacterium_curtum,s_Cryptobacterium_curtum,s_Cryptobacterium_curtum
30303,s_Rhodobacteraceae_bacterium,s_Rhodobacteraceae_bacterium,s_Rhodobacteraceae_bacterium,s_Rhodobacteraceae_bacterium,s_Rhodobacteraceae_bacterium,s_Rhodobacteraceae_bacterium,s_Rhodobacteraceae_bacterium
30304,s_Colwellia_sp._MT41,s_Colwellia_sp._MT41,s_Colwellia_sp._MT41,s_Colwellia_sp._MT41,s_Colwellia_sp._MT41,s_Colwellia_sp._MT41,s_Colwellia_sp._MT41
30305,s_Corynebacterium_mycetoides,s_Corynebacterium_mycetoides,s_Corynebacterium_mycetoides,s_Corynebacterium_mycetoides,s_Corynebacterium_mycetoides,s_Corynebacterium_mycetoides,s_Corynebacterium_mycetoides
30306,s_Legionella_hackeliae,s_Legionella_hackeliae,s_Legionella_hackeliae,s_Legionella_hackeliae,s_Legionella_hackeliae,s_Legionella_hackeliae,s_Legionella_hackeliae
30307,s_Phaeobacter_porticola,s_Phaeobacter_porticola,s_Phaeobacter_porticola,s_Phaeobacter_porticola,s_Phaeobacter_porticola,s_Phaeobacter_porticola,s_Phaeobacter_porticola
30308,s_Planococcus_sp._PAMC_21323,s_Planococcus_sp._PAMC_21323,s_Planococcus_sp._PAMC_21323,s_Planococcus_sp._PAMC_21323,s_Planococcus_sp._PAMC_21323,s_Planococcus_sp._PAMC_21323,s_Planococcus_sp._PAMC_21323
30309,s_Burkholderia_sp._CCGE1001,s_Burkholderia_sp._CCGE1001,s_Burkholderia_sp._CCGE1001,s_Burkholderia_sp._CCGE1001,s_Burkholderia_sp._CCGE1001,s_Burkholderia_sp._CCGE1001,s_Burkholderia_sp._CCGE1001
30310,s_Acinetobacter_equi,s_Acinetobacter_equi,s_Acinetobacter_equi,s_Acinetobacter_equi,s_Acinetobacter_equi,s_Acinetobacter_equi,s_Acinetobacter_equi
30311,s_Photorhabdus_luminescens,s_Photorhabdus_luminescens,s_Photorhabdus_luminescens,s_Photorhabdus_luminescens,s_Photorhabdus_luminescens,s_Photorhabdus_luminescens,s_Photorhabdus_luminescens
30312,s_Elusimicrobium_minutum,s_Elusimicrobium_minutum,s_Elusimicrobium_minutum,s_Elusimicrobium_minutum,s_Elusimicrobium_minutum,s_Elusimicrobium_minutum,s_Elusimicrobium_minutum
30313,s_Nitrosomonas_eutropha,s_Nitrosomonas_eutropha,s_Nitrosomonas_eutropha,s_Nitrosomonas_eutropha,s_Nitrosomonas_eutropha,s_Nitrosomonas_eutropha,s_Nitrosomonas_eutropha
30314,s_Hippea_maritima,s_Hippea_maritima,s_Hippea_maritima,s_Hippea_maritima,s_Hippea_maritima,s_Hippea_maritima,s_Hippea_maritima
30315,s_Arsenophonus_nasoniae,s_Arsenophonus_nasoniae,s_Arsenophonus_nasoniae,s_Arsenophonus_nasoniae,s_Arsenophonus_nasoniae,s_Arsenophonus_nasoniae,s_Arsenophonus_nasoniae
